id,district_code
school-46655,lgade4dc14dba85
school-46656,lgad15a5a116e04
school-46657,lgad15a5a116e04
school-46658,lga17db7019f3af
school-46659,lgaec33a9b45493
school-46660,lgaa9ec4359b5d6
school-46661,lgafd22606d6b20
school-46662,lgaaeff9c47295f
school-46663,lga2myCy2EsI_Km
school-46664,lga2myCy2EsI_Km
school-46665,lgaf711db11e308
school-46666,lgaf15ebed6de98
school-46667,lga59db913dcc12
school-46668,lga2myCy2EsI_Km
school-46669,lgaf711db11e308
school-46670,lga133d684be2c3
school-46671,lga659897202954
school-46672,lgad7dd78a474c5
school-46673,lga1be86b7b4de2
school-46674,lgae51387f515c9
school-46675,lgae3c62fc70808
school-46676,lgad7dd78a474c5
school-46677,lgae51387f515c9
school-46678,lgaf45ca84fe363
school-46679,lga59db913dcc12
school-46680,lga12bb9336429b
school-46681,lgae51387f515c9
school-46682,lga242fb40d92ce
school-46683,lga68f11a29b468
school-46684,lgaf711db11e308
school-46685,lga6797770d0f66
school-46686,lga42379c2c72f3
school-46687,lga68f11a29b468
school-46688,lga134d971228d6
school-46689,lgae51387f515c9
school-46690,lga0fa39d467066
school-46691,lga59db913dcc12
school-46692,lgaf711db11e308
school-46693,lgaec33a9b45493
school-46694,lga6af8f571f4ac
school-46695,lgae51387f515c9
school-46696,lga59db913dcc12
school-46697,lga02b077f6a936
school-46698,lga68f11a29b468
school-46699,lga12bb9336429b
school-46700,lgad6bfe80090c5
school-46701,lga3ae8a31b9e30
school-46702,lga12bb9336429b
school-46703,lgab79904b06b15
school-46704,lgaaeff9c47295f
school-46705,lga2myCy2EsI_Km
school-46706,lga68f11a29b468
school-46707,lga17db7019f3af
school-46708,lgaf33b3dd90e12
school-46709,lgab89e443e1890
school-46710,lga2d4caabc619c
school-46711,lgaf711db11e308
school-46712,lgaf711db11e308
school-46713,lgafd22606d6b20
school-46714,lga20e89c0a95cb
school-46715,lga4200d998f24c
school-46716,lgae191add5954d
school-46717,lga93860a041f4b
school-46718,lgaa9ec4359b5d6
school-46719,lga6ddd68314b4a
school-46720,lgad7dd78a474c5
school-46721,lgaec33a9b45493
school-46722,lgab89e443e1890
school-46723,lgab93ffe27bc7d
school-46724,lga59db913dcc12
school-46725,lgaa9ec4359b5d6
school-46726,lga3ae8a31b9e30
school-46727,lgad15a5a116e04
school-46728,lgaf711db11e308
school-46729,lgab79904b06b15
school-46730,lgae51387f515c9
school-46731,lgacc9efa3d7182
school-46732,lgaa9ec4359b5d6
school-46733,lgac2898d9aa6b6
school-46734,lgaf711db11e308
school-46735,lgaaeff9c47295f
school-46736,lgaec33a9b45493
school-46737,lgae3c62fc70808
school-46738,lga6af8f571f4ac
school-46739,lgaf711db11e308
school-46740,lgae3c62fc70808
school-46741,lgad7dd78a474c5
school-46742,lgaa9ec4359b5d6
school-46743,lgaf15ebed6de98
school-46744,lgad7dd78a474c5
school-46745,lga68f11a29b468
school-46746,lga12bb9336429b
school-46747,lga59db913dcc12
school-46748,lga3ae8a31b9e30
school-46749,lgaf6deb5a25417
school-46750,lgaf711db11e308
school-46751,lgaf15ebed6de98
school-46752,lga12bb9336429b
school-46753,lga1be86b7b4de2
school-46754,lgafd22606d6b20
school-46755,lgaf711db11e308
school-46756,lgad15a5a116e04
school-46757,lga93f152136839
school-46758,lga3ae8a31b9e30
school-46759,lga4d17dd509547
school-46760,lga659897202954
school-46761,lga1d7e7742dd9a
school-46762,lga6af8f571f4ac
school-46763,lga5557811f6892
school-46764,lga59db913dcc12
school-46765,lgade4dc14dba85
school-46766,lga8fb7499d80c3
school-46767,lgae1728aa315f4
school-46768,lga3ae8a31b9e30
school-46769,lga25de6be8cdbf
school-46770,lga93f152136839
school-46771,lga68f11a29b468
school-46772,lga1be86b7b4de2
school-46773,lga2d4caabc619c
school-46774,lga2myCy2EsI_Km
school-46775,lga659897202954
school-46776,lga4200d998f24c
school-46777,lga3ae8a31b9e30
school-46778,lga3ae8a31b9e30
school-46779,lga12bb9336429b
school-46780,lgaf711db11e308
school-46781,lga8fb7499d80c3
school-46782,lga12bb9336429b
school-46783,lgaec33a9b45493
school-46784,lga659897202954
school-46785,lga68f11a29b468
school-46786,lgaa9ec4359b5d6
school-46787,lgafd22606d6b20
school-46788,lga68f11a29b468
school-46789,lga8fb7499d80c3
school-46790,lgafd22606d6b20
school-46791,lgac23ab624ca25
school-46792,lgaec33a9b45493
school-46793,lgaec33a9b45493
school-46794,lga8cbd86ae9377
school-46795,lga659897202954
school-46796,lgabeae5da9112d
school-46797,lgaf711db11e308
school-46798,lgaf711db11e308
school-46799,lgacc9efa3d7182
school-46800,lgaf711db11e308
school-46801,lga8cbd86ae9377
school-46802,lgaa9ec4359b5d6
school-46803,lga2myCy2EsI_Km
school-46804,lgac692f003195d
school-46805,lgab89e443e1890
school-46806,lga2myCy2EsI_Km
school-46807,lga9a3fb907d43d
school-46808,lga68f11a29b468
school-46809,lgad15a5a116e04
school-46810,lga2myCy2EsI_Km
school-46811,lga6797770d0f66
school-46812,lgaf711db11e308
school-46813,lgaf711db11e308
school-46814,lga12bb9336429b
school-46815,lgad7dd78a474c5
school-46816,lgaf711db11e308
school-46817,lga12bb9336429b
school-46818,lga2myCy2EsI_Km
school-46819,lga3830f4b3c48b
school-46820,lga68f11a29b468
school-46821,lga659897202954
school-46822,lga6af8f571f4ac
school-46823,lgaf33b3dd90e12
school-46824,lga65af96ce18eb
school-46825,lgaf711db11e308
school-46827,lga68f11a29b468
school-46828,lga242fb40d92ce
school-46829,lga2d4caabc619c
school-46830,lga659897202954
school-46831,lgad15a5a116e04
school-46832,lgaec33a9b45493
school-46833,lga4d17dd509547
school-46834,lga3ae8a31b9e30
school-46835,lgaf711db11e308
school-46836,lgaaeff9c47295f
school-46837,lgaaeff9c47295f
school-46838,lga8cbd86ae9377
school-46839,lgaec33a9b45493
school-46840,lgab79904b06b15
school-46841,lga1be86b7b4de2
school-46842,lgaa9ec4359b5d6
school-46843,lga1d7e7742dd9a
school-46844,lga3ae8a31b9e30
school-46845,lga26ad1fbc8d11
school-46846,lga659897202954
school-46847,lgaa9ec4359b5d6
school-46848,lga2myCy2EsI_Km
school-46849,lga59db913dcc12
school-46850,lga2myCy2EsI_Km
school-46851,lgaf711db11e308
school-46852,lgad15a5a116e04
school-46853,lgad7dd78a474c5
school-46854,lgaa9ec4359b5d6
school-46855,lga242fb40d92ce
school-46856,lga68f11a29b468
school-46857,lgad15a5a116e04
school-46858,lgaf711db11e308
school-46859,lgae51387f515c9
school-46860,lgad7dd78a474c5
school-46861,lga602768a2e8ea
school-46862,lga602768a2e8ea
school-46863,lgae4cb9a1dd6df
school-46864,lgafd22606d6b20
school-46865,lga9a3fb907d43d
school-46866,lgaf711db11e308
school-46867,lgae1728aa315f4
school-46868,lgaf711db11e308
school-46869,lga3ae8a31b9e30
school-46870,lgab93ffe27bc7d
school-46871,lga59db913dcc12
school-46872,lga2myCy2EsI_Km
school-46873,lga242fb40d92ce
school-46874,lgaf45ca84fe363
school-46875,lga3ae8a31b9e30
school-46876,lga68f11a29b468
school-46877,lgad6bfe80090c5
school-46878,lga2d4caabc619c
school-46879,lga2d4caabc619c
school-46880,lgaf45ca84fe363
school-46881,lga65af96ce18eb
school-46882,lga8fb7499d80c3
school-46883,lga4200d998f24c
school-46884,lga65af96ce18eb
school-46885,lgaf711db11e308
school-46886,lga3ae8a31b9e30
school-46887,lgaaeff9c47295f
school-46888,lgaa9ec4359b5d6
school-46889,lgae4cb9a1dd6df
school-46890,lgacc9efa3d7182
school-46891,lga1be86b7b4de2
school-46892,lga42379c2c72f3
school-46893,lgaaeff9c47295f
school-46894,lga6797770d0f66
school-46895,lga65af96ce18eb
school-46896,lga2d4caabc619c
school-46897,lgaf45ca84fe363
school-46898,lgab89e443e1890
school-46899,lga12bb9336429b
school-46900,lga64a4ed31c67d
school-46901,lga4200d998f24c
school-46902,lgacc9efa3d7182
school-46903,lgae1728aa315f4
school-46904,lgae1728aa315f4
school-46905,lgae51387f515c9
school-46906,lga59db913dcc12
school-46907,lga6af8f571f4ac
school-46909,lgaf45ca84fe363
school-46910,lgaf711db11e308
school-46911,lga8fb7499d80c3
school-46912,lgae4cb9a1dd6df
school-46913,lga59db913dcc12
school-46914,lgae1728aa315f4
school-46915,lga59db913dcc12
school-46916,lga59db913dcc12
school-46917,lgaa9ec4359b5d6
school-46918,lga242fb40d92ce
school-46919,lga4d17dd509547
school-46920,lgab89e443e1890
school-46921,lgae1728aa315f4
school-46922,lga659897202954
school-46923,lga2d4caabc619c
school-46924,lga242fb40d92ce
school-46925,lga12bb9336429b
school-46926,lgaf711db11e308
school-46927,lgaa9ec4359b5d6
school-46928,lgaf45ca84fe363
school-46929,lgaec33a9b45493
school-46930,lgaf711db11e308
school-46931,lga1be86b7b4de2
school-46932,lgaec33a9b45493
school-46933,lgaf711db11e308
school-46934,lga6797770d0f66
school-46935,lgaf45ca84fe363
school-46936,lga26ad1fbc8d11
school-46937,lga8fb7499d80c3
school-46938,lgab89e443e1890
school-46939,lga93860a041f4b
school-46941,lga659897202954
school-46942,lgaec33a9b45493
school-46943,lga1be86b7b4de2
school-46944,lga1d7e7742dd9a
school-46945,lga8fb7499d80c3
school-46946,lgaf711db11e308
school-46947,lga4200d998f24c
school-46948,lgaf711db11e308
school-46949,lga2d4caabc619c
school-46950,lga1d7e7742dd9a
school-46951,lga93860a041f4b
school-46952,lgaf15ebed6de98
school-46953,lga68f11a29b468
school-46954,lga8fb7499d80c3
school-46955,lgaf711db11e308
school-46956,lga65af96ce18eb
school-46957,lga6af8f571f4ac
school-46958,lga242fb40d92ce
school-46959,lga12bb9336429b
school-46960,lga8cbd86ae9377
school-46961,lgaa9ec4359b5d6
school-46962,lga2myCy2EsI_Km
school-46963,lga02b077f6a936
school-46964,lgae1728aa315f4
school-46965,lga59db913dcc12
school-46966,lgaf711db11e308
school-46967,lga68f11a29b468
school-46968,lgae4cb9a1dd6df
school-46969,lga6af8f571f4ac
school-46970,lga59db913dcc12
school-46971,lgaf711db11e308
school-46972,lgafd22606d6b20
school-46973,lga59db913dcc12
school-46974,lga59db913dcc12
school-46975,lga26ad1fbc8d11
school-46976,lga3ae8a31b9e30
school-46977,lga8fb7499d80c3
school-46979,lga99a8c0746a63
school-46980,lga4d17dd509547
school-46981,lga242fb40d92ce
school-46982,lga4d17dd509547
school-46983,lga02b077f6a936
school-46984,lga65af96ce18eb
school-46985,lgaf711db11e308
school-46986,lga659897202954
school-46987,lga4200d998f24c
school-46988,lgae1728aa315f4
school-46989,lgad7dd78a474c5
school-46990,lgae1728aa315f4
school-46991,lgaf711db11e308
school-46992,lgab79904b06b15
school-46993,lga007f46dae6a8
school-46994,lgae6614bd759c6
school-46995,lgaf711db11e308
school-46996,lgaf711db11e308
school-46997,lgab79904b06b15
school-46998,lgae1728aa315f4
school-46999,lga6af8f571f4ac
school-47000,lga59db913dcc12
school-47001,lgaf711db11e308
school-47002,lgaf711db11e308
school-47003,lgaf15ebed6de98
school-47004,lgad7dd78a474c5
school-47005,lga1be86b7b4de2
school-47006,lgacc9efa3d7182
school-47007,lgad7dd78a474c5
school-47008,lga242fb40d92ce
school-47009,lga68f11a29b468
school-47010,lgae4cb9a1dd6df
school-47011,lga26ad1fbc8d11
school-47012,lga4200d998f24c
school-47013,lga1be86b7b4de2
school-47014,lga59db913dcc12
school-47015,lgad7dd78a474c5
school-47016,lgaf711db11e308
school-47017,lga242fb40d92ce
school-47018,lgaf45ca84fe363
school-47019,lga4d17dd509547
school-47020,lga26ad1fbc8d11
school-47021,lgaf711db11e308
school-47022,lgaf711db11e308
school-47023,lgaf33b3dd90e12
school-47024,lgae51387f515c9
school-47025,lgab79904b06b15
school-47027,lga8fb7499d80c3
school-47028,lgaf45ca84fe363
school-47029,lga1be86b7b4de2
school-47030,lgaf711db11e308
school-47031,lgaf711db11e308
school-47032,lga1be86b7b4de2
school-47033,lgaf711db11e308
school-47034,lgaf45ca84fe363
school-47035,lga3ae8a31b9e30
school-47036,lgaf711db11e308
school-47037,lga4200d998f24c
school-47038,lga4200d998f24c
school-47039,lgafd22606d6b20
school-47040,lgaf711db11e308
school-47041,lga4200d998f24c
school-47042,lga242fb40d92ce
school-47043,lgaf45ca84fe363
school-47044,lga4200d998f24c
school-47045,lga9a3fb907d43d
school-47046,lga26ad1fbc8d11
school-47047,lgaaeff9c47295f
school-47048,lga1be86b7b4de2
school-47049,lga3ae8a31b9e30
school-47050,lgabeae5da9112d
school-47051,lga59db913dcc12
school-47052,lga3ae8a31b9e30
school-47053,lga4200d998f24c
school-47054,lga3d0011c23da0
school-47055,lgaf711db11e308
school-47056,lga1be86b7b4de2
school-47057,lgafd22606d6b20
school-47058,lgaf45ca84fe363
school-47059,lga68f11a29b468
school-47060,lgacc9efa3d7182
school-47061,lga8fb7499d80c3
school-47062,lga2myCy2EsI_Km
school-47063,lgae4cb9a1dd6df
school-47064,lga9a3fb907d43d
school-47065,lgab89e443e1890
school-47066,lga12bb9336429b
school-47067,lgaec33a9b45493
school-47068,lgaf711db11e308
school-47069,lga8cbd86ae9377
school-47070,lga4d17dd509547
school-47071,lga59db913dcc12
school-47072,lga659897202954
school-47073,lga3ae8a31b9e30
school-47074,lga42379c2c72f3
school-47075,lga59db913dcc12
school-47076,lgaa9ec4359b5d6
school-47077,lgadddcddee4d71
school-47078,lga1be86b7b4de2
school-47079,lga2myCy2EsI_Km
school-47080,lgaf711db11e308
school-47081,lga68f11a29b468
school-47082,lga659897202954
school-47083,lga242fb40d92ce
school-47084,lgaf711db11e308
school-47085,lgab89e443e1890
school-47086,lga659897202954
school-47087,lgae51387f515c9
school-47088,lga59db913dcc12
school-47089,lgaf33b3dd90e12
school-47090,lga02b077f6a936
school-47091,lga65af96ce18eb
school-47092,lgadd0bee3ae7c9
school-47093,lgae6614bd759c6
school-47094,lga59db913dcc12
school-47095,lga4200d998f24c
school-47096,lgaaeff9c47295f
school-47097,lga1be86b7b4de2
school-47098,lga12bb9336429b
school-47099,lgaf711db11e308
school-47100,lga561276499dfd
school-47101,lgaa9ec4359b5d6
school-47102,lgaec33a9b45493
school-47103,lga65af96ce18eb
school-47104,lga12bb9336429b
school-47105,lgab79904b06b15
school-47106,lgae1728aa315f4
school-47107,lga12bb9336429b
school-47108,lga59db913dcc12
school-47109,lga659897202954
school-47110,lga2d4caabc619c
school-47111,lgad6bfe80090c5
school-47112,lga68f11a29b468
school-47113,lgad15a5a116e04
school-47114,lgaa9ec4359b5d6
school-47115,lga3ae8a31b9e30
school-47116,lga1be86b7b4de2
school-47117,lga26ad1fbc8d11
school-47118,lga1be86b7b4de2
school-47120,lgaec33a9b45493
school-47121,lgab89e443e1890
school-47122,lgaaeff9c47295f
school-47123,lga2d4caabc619c
school-47124,lga4200d998f24c
school-47125,lgaa9ec4359b5d6
school-47126,lgacc9efa3d7182
school-47127,lga68f11a29b468
school-47128,lga65af96ce18eb
school-47129,lga8cbd86ae9377
school-47130,lga2d4caabc619c
school-47131,lga242fb40d92ce
school-47132,lga6502ae8312bd
school-47133,lga3ae8a31b9e30
school-47134,lgaf45ca84fe363
school-47135,lga8cbd86ae9377
school-47136,lga8cbd86ae9377
school-47137,lga242fb40d92ce
school-47138,lga659897202954
school-47139,lga65af96ce18eb
school-47140,lga12bb9336429b
school-47141,lga242fb40d92ce
school-47142,lga3ae8a31b9e30
school-47143,lgaf711db11e308
school-47144,lgaf711db11e308
school-47145,lga8cbd86ae9377
school-47146,lga2d4caabc619c
school-47147,lga6af8f571f4ac
school-47148,lgaf711db11e308
school-47149,lga59db913dcc12
school-47150,lga1be86b7b4de2
school-47152,lgaf711db11e308
school-47153,lgaec33a9b45493
school-47154,lga3ae8a31b9e30
school-47155,lgabeae5da9112d
school-47156,lgaf45ca84fe363
school-47157,lgaf711db11e308
school-47158,lga26ad1fbc8d11
school-47159,lga42379c2c72f3
school-47160,lga8fb7499d80c3
school-47161,lgaf711db11e308
school-47162,lgab89e443e1890
school-47163,lgaf711db11e308
school-47164,lgad6bfe80090c5
school-47165,lga1d7e7742dd9a
school-47166,lga42379c2c72f3
school-47167,lga8cbd86ae9377
school-47168,lgaf711db11e308
school-47169,lgae1728aa315f4
school-47170,lgaf711db11e308
school-47171,lga2d4caabc619c
school-47172,lgae1728aa315f4
school-47173,lga12bb9336429b
school-47174,lga5557811f6892
school-47175,lga9a3fb907d43d
school-47176,lga6af8f571f4ac
school-47177,lgaf711db11e308
school-47178,lga68f11a29b468
school-47179,lga42379c2c72f3
school-47180,lga8fb7499d80c3
school-47181,lga1be86b7b4de2
school-47182,lga3ae8a31b9e30
school-47183,lgaf711db11e308
school-47184,lga1be86b7b4de2
school-47185,lga2myCy2EsI_Km
school-47186,lgafd22606d6b20
school-47187,lgaaeff9c47295f
school-47188,lgaa9ec4359b5d6
school-47189,lga3ae8a31b9e30
school-47190,lga68f11a29b468
school-47191,lgab79904b06b15
school-47192,lgaaeff9c47295f
school-47194,lgaf711db11e308
school-47195,lgaf711db11e308
school-47196,lga3d0011c23da0
school-47197,lga3ae8a31b9e30
school-47198,lgaa9ec4359b5d6
school-47199,lgaf711db11e308
school-47200,lga1d7e7742dd9a
school-47201,lgaf711db11e308
school-47202,lgae6614bd759c6
school-47203,lgad6bfe80090c5
school-47204,lga6af8f571f4ac
school-47205,lgaf711db11e308
school-47206,lga4200d998f24c
school-47207,lgaaeff9c47295f
school-47208,lga242fb40d92ce
school-47209,lga68f11a29b468
school-47210,lgaf711db11e308
school-47211,lgaf711db11e308
school-47212,lga1d7e7742dd9a
school-47213,lga1d7e7742dd9a
school-47214,lgae1728aa315f4
school-47215,lga59db913dcc12
school-47216,lga242fb40d92ce
school-47217,lgaf711db11e308
school-47218,lgaf711db11e308
school-47219,lga0fa39d467066
school-47220,lga3ae8a31b9e30
school-47221,lgae1728aa315f4
school-47222,lgaf711db11e308
school-47223,lgaf711db11e308
school-47224,lgad7dd78a474c5
school-47225,lgaaeff9c47295f
school-47226,lga007f46dae6a8
school-47228,lga2d4caabc619c
school-47229,lgaf711db11e308
school-47230,lgacc9efa3d7182
school-47231,lgaf711db11e308
school-47232,lga4200d998f24c
school-47233,lgaec33a9b45493
school-47234,lgaa9ec4359b5d6
school-47235,lgaa9ec4359b5d6
school-47236,lga4200d998f24c
school-47237,lgaec33a9b45493
school-47238,lga2d4caabc619c
school-47239,lgaa9ec4359b5d6
school-47240,lgaf15ebed6de98
school-47241,lga2myCy2EsI_Km
school-47242,lga2myCy2EsI_Km
school-47243,lgaf711db11e308
school-47244,lga2d4caabc619c
school-47245,lga26ad1fbc8d11
school-47246,lgaa9ec4359b5d6
school-47247,lga59db913dcc12
school-47248,lga68f11a29b468
school-47249,lgaaeff9c47295f
school-47250,lgaaeff9c47295f
school-47251,lgaaeff9c47295f
school-47252,lga6af8f571f4ac
school-47253,lga59db913dcc12
school-47254,lgaaeff9c47295f
school-47255,lga2myCy2EsI_Km
school-47256,lga6af8f571f4ac
school-47257,lgac692f003195d
school-47258,lgae1728aa315f4
school-47259,lgaaeff9c47295f
school-47260,lgaf711db11e308
school-47261,lga2d4caabc619c
school-47262,lgaf33b3dd90e12
school-47263,lga3ae8a31b9e30
school-47264,lga3ae8a31b9e30
school-47265,lga59db913dcc12
school-47266,lgafd22606d6b20
school-47267,lga42379c2c72f3
school-47268,lgaf711db11e308
school-47269,lga6797770d0f66
school-47270,lga4d17dd509547
school-47271,lga2d4caabc619c
school-47272,lgaa9ec4359b5d6
school-47273,lga1d7e7742dd9a
school-47274,lga8cbd86ae9377
school-47275,lga68f11a29b468
school-47276,lga1d7e7742dd9a
school-47277,lga1d7e7742dd9a
school-47278,lgaf711db11e308
school-47279,lga1be86b7b4de2
school-47280,lga3ae8a31b9e30
school-47281,lgaf711db11e308
school-47282,lga3ae8a31b9e30
school-47283,lgad15a5a116e04
school-47284,lga2myCy2EsI_Km
school-47285,lga12bb9336429b
school-47286,lgaf711db11e308
school-47287,lga2myCy2EsI_Km
school-47288,lgafd22606d6b20
school-47289,lgaf711db11e308
school-47290,lgad15a5a116e04
school-47291,lgaa9ec4359b5d6
school-47292,lgad15a5a116e04
school-47293,lga12bb9336429b
school-47294,lgaaeff9c47295f
school-47295,lgaf711db11e308
school-47296,lgaa9ec4359b5d6
school-47297,lgad15a5a116e04
school-47298,lgad15a5a116e04
school-47299,lga2myCy2EsI_Km
school-47300,lgafd22606d6b20
school-47301,lga3ae8a31b9e30
school-47302,lga2myCy2EsI_Km
school-47303,lgaf711db11e308
school-47304,lgad15a5a116e04
school-47305,lgaf711db11e308
school-47306,lgaa9ec4359b5d6
school-47307,lgaf711db11e308
school-47308,lgaaeff9c47295f
school-47309,lgae51387f515c9
school-47310,lga2myCy2EsI_Km
school-47311,lga2d4caabc619c
school-47312,lgaf33b3dd90e12
school-47313,lga6797770d0f66
school-47314,lgaf711db11e308
school-47315,lga59db913dcc12
school-47316,lga68f11a29b468
school-47317,lga2d4caabc619c
school-47318,lga2myCy2EsI_Km
school-47319,lgae51387f515c9
school-47320,lga6797770d0f66
school-47321,lgad15a5a116e04
school-47322,lga12bb9336429b
school-47323,lga6797770d0f66
school-47324,lgaaeff9c47295f
school-47325,lga2myCy2EsI_Km
school-47326,lgaf45ca84fe363
school-47327,lga8fb7499d80c3
school-47328,lga42379c2c72f3
school-47329,lgad15a5a116e04
school-47330,lga9a3fb907d43d
school-47331,lga6797770d0f66
school-47332,lga6797770d0f66
school-47333,lgaa9ec4359b5d6
school-47334,lgaf45ca84fe363
school-47335,lgad15a5a116e04
school-47336,lgaaeff9c47295f
school-47337,lgad15a5a116e04
school-47338,lgaaeff9c47295f
school-47339,lgae51387f515c9
school-47340,lga42379c2c72f3
school-47341,lgad15a5a116e04
school-47342,lgaaeff9c47295f
school-47343,lgad7dd78a474c5
school-47344,lgaaeff9c47295f
school-47346,lga42379c2c72f3
school-47347,lgad15a5a116e04
school-47348,lgafd22606d6b20
school-47349,lga3ae8a31b9e30
school-47350,lga97d2265a79ce
school-47351,lga97d2265a79ce
school-47352,lga97d2265a79ce
school-47353,lga97d2265a79ce
school-47354,lga6ddd68314b4a
school-47355,lga97d2265a79ce
school-47356,lga97d2265a79ce
school-47357,lga97d2265a79ce
school-47358,lga6ddd68314b4a
school-47359,lga97d2265a79ce
school-47360,lga6ddd68314b4a
school-47361,lga6ddd68314b4a
school-47362,lga6ddd68314b4a
school-47363,lga97d2265a79ce
school-47364,lgad15a5a116e04
school-47365,lgaec33a9b45493
school-47366,lgafd22606d6b20
school-47367,lga3ae8a31b9e30
school-47368,lga2myCy2EsI_Km
school-47369,lga42379c2c72f3
school-47370,lga12bb9336429b
school-47371,lga2myCy2EsI_Km
school-47372,lgacc9efa3d7182
school-47373,lgae6614bd759c6
school-47375,lgad15a5a116e04
school-47376,lgaaeff9c47295f
school-47377,lgaa9ec4359b5d6
school-47378,lgaf711db11e308
school-47379,lgaaeff9c47295f
school-47380,lga8fb7499d80c3
school-47381,lgaaeff9c47295f
school-47382,lgaf15ebed6de98
school-47383,lgad15a5a116e04
school-47384,lgaf33b3dd90e12
school-47385,lgabeae5da9112d
school-47386,lga2d4caabc619c
school-47387,lgae6614bd759c6
school-47388,lga2d4caabc619c
school-47389,lgad15a5a116e04
school-47390,lgaaeff9c47295f
school-47391,lgaf45ca84fe363
school-47392,lga2myCy2EsI_Km
school-47393,lga42379c2c72f3
school-47394,lga6af8f571f4ac
school-47395,lga2myCy2EsI_Km
school-47396,lga2myCy2EsI_Km
school-47397,lgad15a5a116e04
school-47398,lgaa9ec4359b5d6
school-47399,lgab79904b06b15
school-47400,lgaaeff9c47295f
school-47401,lga2myCy2EsI_Km
school-47402,lga6ddd68314b4a
school-47403,lgad15a5a116e04
school-47404,lgaaeff9c47295f
school-47405,lgaf711db11e308
school-47406,lgaa9ec4359b5d6
school-47407,lgae6614bd759c6
school-47408,lgaf711db11e308
school-47409,lga68f11a29b468
school-47410,lga2d4caabc619c
school-47411,lgab93ffe27bc7d
school-47412,lgaec33a9b45493
school-47413,lgab89e443e1890
school-47414,lga3ae8a31b9e30
school-47415,lga8fb7499d80c3
school-47416,lga8fb7499d80c3
school-47417,lga59db913dcc12
school-47418,lga4200d998f24c
school-47419,lga6af8f571f4ac
school-47420,lga68f11a29b468
school-47421,lga6af8f571f4ac
school-47422,lgaf711db11e308
school-47423,lgaf711db11e308
school-47424,lgaf711db11e308
school-47425,lgaf711db11e308
school-47426,lgaf33b3dd90e12
school-47427,lga8fb7499d80c3
school-47428,lgaf45ca84fe363
school-47429,lgaa9ec4359b5d6
school-47430,lga1be86b7b4de2
school-47431,lgaf711db11e308
school-47432,lgaaeff9c47295f
school-47433,lga59db913dcc12
school-47434,lgaf711db11e308
school-47435,lgaf711db11e308
school-47436,lga8fb7499d80c3
school-47437,lgaf711db11e308
school-47438,lga242fb40d92ce
school-47439,lga2myCy2EsI_Km
school-47440,lgaaeff9c47295f
school-47441,lgaf711db11e308
school-47442,lgaf711db11e308
school-47443,lga12bb9336429b
school-47444,lgafd22606d6b20
school-47445,lga65af96ce18eb
school-47446,lga242fb40d92ce
school-47447,lgaf711db11e308
school-47448,lgaf711db11e308
school-47449,lgaf711db11e308
school-47450,lgaf711db11e308
school-47451,lga2d4caabc619c
school-47452,lga4d17dd509547
school-47453,lgaf711db11e308
school-47454,lgaf711db11e308
school-47455,lgad7dd78a474c5
school-47456,lga68f11a29b468
school-47457,lga4200d998f24c
school-47458,lgacc9efa3d7182
school-47459,lga2myCy2EsI_Km
school-47460,lga65af96ce18eb
school-47461,lgade4dc14dba85
school-47462,lgafd22606d6b20
school-47463,lga42379c2c72f3
school-47464,lgaf711db11e308
school-47465,lgaf711db11e308
school-47466,lgaf711db11e308
school-47467,lgaf711db11e308
school-47468,lga659897202954
school-47469,lgad15a5a116e04
school-47470,lga1d7e7742dd9a
school-47471,lgaaeff9c47295f
school-47472,lga1be86b7b4de2
school-47473,lga9a3fb907d43d
school-47474,lga8cbd86ae9377
school-47475,lgacc9efa3d7182
school-47476,lga2myCy2EsI_Km
school-47477,lgad6bfe80090c5
school-47478,lga6af8f571f4ac
school-47479,lgab89e443e1890
school-47480,lga68f11a29b468
school-47481,lga3ae8a31b9e30
school-47482,lgaa9ec4359b5d6
school-47483,lga8cbd86ae9377
school-47484,lga59db913dcc12
school-47485,lga12bb9336429b
school-47486,lga3ae8a31b9e30
school-47487,lga2myCy2EsI_Km
school-47488,lgae1728aa315f4
school-47489,lgaf711db11e308
school-47490,lga659897202954
school-47491,lga2d4caabc619c
school-47492,lga2myCy2EsI_Km
school-47493,lga9a3fb907d43d
school-47494,lgaa9ec4359b5d6
school-47495,lga6af8f571f4ac
school-47496,lga59db913dcc12
school-47497,lga602768a2e8ea
school-47498,lga6ddd68314b4a
school-47499,lgaa9ec4359b5d6
school-47500,lga3ae8a31b9e30
school-47501,lgaf711db11e308
school-47502,lga59db913dcc12
school-47503,lga12bb9336429b
school-47504,lga59db913dcc12
school-47505,lgae51387f515c9
school-47506,lgab79904b06b15
school-47507,lgaf711db11e308
school-47508,lgaf711db11e308
school-47509,lgad15a5a116e04
school-47510,lgaaeff9c47295f
school-47511,lgafd22606d6b20
school-47512,lga68f11a29b468
school-47513,lgaf711db11e308
school-47514,lga26ad1fbc8d11
school-47515,lgae51387f515c9
school-47516,lga6797770d0f66
school-47517,lga1d7e7742dd9a
school-47518,lgaec33a9b45493
school-47519,lgad15a5a116e04
school-47520,lgad15a5a116e04
school-47521,lga2myCy2EsI_Km
school-47522,lga02b077f6a936
school-47523,lga1be86b7b4de2
school-47524,lgaa9ec4359b5d6
school-47525,lga12bb9336429b
school-47526,lgaaeff9c47295f
school-47527,lgaf711db11e308
school-47528,lgad15a5a116e04
