id,type,name,address,postcode,lat,lng,district_code,region,nation,meta,active
nursery-01JB9KVAW6R30P30ZC0A13P028,nursery,Goodstart Early Learning Wulagi,"24 Brolga Street, Wulagi",812,-12.3833717,130.8953336,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00011373MQA5ADAAMAAxADgAMAAwADIAQQA="", ""provider_id"": ""PR-00001129"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01J196ZPBRC7Y0FCDV89DWVEFN,nursery,Yuendumu Childcare - Central Desert Regional Council,"Lot 682 Coniston Road, Yuendumu",872,-22.2539566,131.7953883,lga7fa312217bdc,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40030105MQA5ADAAMAA3ADQAOAA2ADMAQwA="", ""provider_id"": ""PR-40004723"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""PROV""}",true
nursery-01J196XN5JMKPP39JMEG9BHM04,nursery,The Essington School Preschool and Long Day Care,"29 Cummins St, Rapid Creek",810,-12.385076,130.858558,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40028183"", ""provider_id"": ""PR-00001287"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""PSKSchool""], ""rating"": ""EXCD""}",true
nursery-01J1966MRZBWBYAW954A6DZWCY,nursery,Casuarina Street OSHC,"Casuarina Street Primary School, Casuarina Street, Katherine",850,-14.4668412,132.2967512,lga512c4490dfd7,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40000860MQA5ADAAMAA3ADQANAA5ADkAWAA="", ""provider_id"": ""PR-00007095"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01J195YA5N3MKSVX7WECSJEQBW,nursery,Six Little Ducks,"6 Fitzpatrick Street, East Side, Alice Springs",870,-23.6950539,133.8944554,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00011627MQA5ADAAMAA3ADQAMAAzADYATAA="", ""provider_id"": ""PR-00006740"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HS090WNRY0NVQF4F69JJJ31K,nursery,Ampe Rlterrke Amangkeme,"13 Kekwick Ave, Braitling",870,-23.6856029,133.872583,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029466"", ""provider_id"": ""PR-40012633"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HPH4F16NFZTWKQ5AJSHBFGK9,nursery,Milkwood Steiner Preschool,"103 Boulter Rd, Berrimah",828,-12.4133237,130.9221316,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40028763"", ""provider_id"": ""PR-00001266"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCTB1Y65DAD201MX5N3P7P7,nursery,Good Shepherd Lutheran College Palmerston Campus Early Learning Centre,"11 Emery Ave, Gray",830,-12.4932942,130.9758416,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40027016MQA5ADAAMAA2ADcAMQAzADYASgA="", ""provider_id"": ""PR-00007085"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCTB0MW8D5WM88JQ6R52KJ2,nursery,Yipirinya Preschool,"25 Lovegrove Drive, Araluen",870,-23.6967765,133.8588887,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40026853"", ""provider_id"": ""PR-40033395"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCT51YH3A18M06SR53JBFN7,nursery,Maniltoa Children's Centre,"11- 13 Patsalou Rd, Coolalinga",836,-12.5184818,131.0382089,lga10f7407af335,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40017285MQA5ADAAMAAyADUANAA5ADgAQwA="", ""provider_id"": ""PR-00001283"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR6SJ318MK302JPWXS84DG,nursery,Rosebery Primary School OSHC-YMCA NT,"36 Belyuen Rd, Rosebery",832,-12.5098365,130.9943105,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40026766MQA5ADAAMAA2ADYANwAyADMASgA="", ""provider_id"": ""PR-40010010"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR6KNYPSV2M3HDASS9Q38J,nursery,Journey Early Learning Centre - Nightcliff,"69 Progress Drive, Nightcliff",830,-12.3881416,130.8490174,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40026319MQA5ADAAMAA2ADQAMwAyADEATAA="", ""provider_id"": ""PR-40028718"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR6A6BF26CKKMF036AZVTC,nursery,Child Australia Wagaman OSHC,"Wagaman Primary School, 35 Wagaman Tce, Wagaman",810,-12.3795957,130.8848419,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40025550MQA5ADAAMAA2ADEANgA3ADUAQwA="", ""provider_id"": ""PR-00006564"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR63D8QT02R1FS2JYEHW72,nursery,Kentish Early Learning Centre Big Rivers,"108 Casuarina St, Katherine East, Katherine East",850,-14.4684631,132.2972823,lga512c4490dfd7,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40024826MQA5ADAAMAA2ADIAMwAzADAASAA="", ""provider_id"": ""PR-00007095"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR62CWASZYYM0C8XKM6P0M,nursery,Journey Early Learning Centre Durack Heights,"27 Packard Ave, Durack",830,-12.4739535,130.9786015,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40024799MQA5ADAAMAA2ADAANgA3ADIAQwA="", ""provider_id"": ""PR-40028718"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01HGCR5VZ3YS2N6EZ9JJXN9TKP,nursery,Zuccoli Village Early Learners,"4 Peaflower St, Zuccoli",832,-12.5101058,131.0072173,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40024286MQA5ADAAMAA1ADkAMQA0ADYAQQA="", ""provider_id"": ""PR-40025263"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR5NK12T9SWNDWA3F6M49B,nursery,Goodstart Early Learning CDU,"77 Lakeside Drive, Charles Darwin University, Brinkin",810,-12.3758875,130.8731713,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40023732MQA5ADAAMAA1ADYAOQAwADkASwA="", ""provider_id"": ""PR-00001129"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR5FQ207KQRJMVMSD7SRPW,nursery,Territory Kids Early Learning - Gunn,"10 Ridge St, Gunn",832,-12.4816046,130.9901915,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40023200MQA5ADAAMAA1ADcAMAAzADgAUwA="", ""provider_id"": ""PR-40026111"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR56RHQV4G5YXWV8DSCB0H,nursery,Millner Preschool,"Millner Primary School, 41 Sabine Rd, Millner",810,-12.3911367,130.8596771,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40022519"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCR52KZXAH3TY9SZFJ6X5JH,nursery,Happy Trails Early Learning Centre,"15 Fuhrmann Street, Muirhead",810,-12.3541208,130.8915619,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40022370MQA5ADAAMAA0ADkAOAA5ADkASwA="", ""provider_id"": ""PR-40025486"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR47N0KPKXDKA9FM4SYE12,nursery,Zuccoli Primary School OSHC,"130 Zuccoli Parade, Zuccoli",832,-12.5110421,131.0060352,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40020464MQA5ADAAMAAzADgAOQAxADQAWAA="", ""provider_id"": ""PR-40023829"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR2XPW2AJQEB1T9REFP18A,nursery,Zuccoli Preschool,"130 Zuccoli Parade, Zuccoli",830,-12.5110421,131.0060352,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40017644"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCR2WNDWD8546FV9PXNTXCJ,nursery,Camp Australia - Millner Primary School OSHC,"Millner Primary School, 41 Sabine Rd, Millner",810,-12.3911367,130.8596771,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40017596MQA5ADAAMAA2ADEAOQAyADAAVAA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""MEET""}",true
nursery-01HGCR2325Z356E7X3TZESJV8S,nursery,Anula Outside School Hours Care,"Anula Primary School, 73 Yanyula Dr, Anula",812,-12.3915578,130.8934421,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40015744MQA5ADAAMAAyADMAMwAzADAASwA="", ""provider_id"": ""PR-00006564"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR1VTW06DAYXF7CCVQ2T4X,nursery,YMCA-Living Waters Lutheran School,"Cnr Albrecht Drive & Kramer St, Alice Springs",870,-23.6983277,133.8330554,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40015049MQA5ADAAMAA1ADIAMQAwADAAVAA="", ""provider_id"": ""PR-40010010"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""MEET""}",true
nursery-01HGCR1V1V4YNW1E673G2ANRAT,nursery,Humpty Doo OSHC,"50 Freds Pass Rd, Humpty Doo",836,-12.5760147,131.1027748,lga10f7407af335,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40014789MQA5ADAAMAAyADEAOAA0ADkAVAA="", ""provider_id"": ""PR-00001259"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR0QHTM6PGKN7K20TF0VMK,nursery,Dragonfly Play & Learn,"144 Leanyer Dr, Leanyer",812,-12.3782155,130.9016497,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40012597MQA5ADAAMAAyADAANgA2ADEASgA="", ""provider_id"": ""PR-40011997"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCR0E0GX8600S5F6JR6DQQ5,nursery,Seagrass OSHC,"Corner Ayawurra Crescent And Flinders Street, Alyangula",885,-13.850613,136.420866,lgadc0b21ac7aa5,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40011918MQA5ADAAMAAxADMANAAyADAAQQA="", ""provider_id"": ""PR-40000573"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR0CDMV99WMNX6M4505A4M,nursery,Camp Australia - Haileybury Rendall School OSHC,"6057 Berrimah Road, Berrimah",828,-12.4429304,130.9229786,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40011660MQA5ADAAMAAxADMAMQAzADYAVAA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCR07WWPK0APGNSVSNBSXG7,nursery,Journey Early Learning Centre - Durack,"29 Packard Ave, Durack",830,-12.473752,130.9789169,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40011358MQA5ADAAMAA1ADYAOAAxADMAWAA="", ""provider_id"": ""PR-40028718"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01HGCR0091YVEDMD6Y3XK1FAGN,nursery,Ampe Kenhe Apmere Congress Childcare,"23-27 Gap Rd, The Gap",870,-23.7112258,133.8769672,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40010593MQA5ADAAMAAxADMAMwA2ADgAVgA="", ""provider_id"": ""PR-40012633"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQZJ4B7DGBEENFBRCRZB7D,nursery,Zuccoli Early Learners Early Education Centre,"17 Ginger St, Zuccoli",832,-12.5142408,131.0064766,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40009889MQA5ADAAMAAyADEANgA2ADAAQgA="", ""provider_id"": ""PR-40011825"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQZBBWVQEJ0189DNDCFD00,nursery,Braitling Preschool,"80 Angguna Avenue, Alice Springs",870,-23.6760735,133.8672169,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40008822"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCQZ1FJBZSJB0GNK63T2D0B,nursery,Camp Australia - Ludmilla Primary School OSHC,"Ludmilla Primary School, 41 Bagot Rd, Ludmilla",820,-12.4249429,130.8550653,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40008302MQA5ADAAMAAxADIANwAzADcAUwA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""MEET""}",true
nursery-01HGCQZ0K289YWFEDGD2JC69DT,nursery,Larapinta Child and Family Early Learning Centre,"22 Albrecht Drive, Alice Springs",872,-23.6966511,133.8341024,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40008132MQA5ADAAMAAwADkANwA3ADIAVgA="", ""provider_id"": ""PR-00006564"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQYNVDSREY67X025HABK8G,nursery,YMCA of the Northern Territory Bradshaw Primary School OSHC,"Bradshaw Primary School, 23 Adamson Ave, Alice Springs",870,-23.708581,133.85956,lga8fa0b5da0f3d,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40007324MQA5ADAAMAAyADUANwA5ADEASAA="", ""provider_id"": ""PR-40010010"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQXPQRRNAJ39SMFMX66NSE,nursery,Seagrass Early Learning,"Cnr Ayawurra Crescent And Flinders Street, Alyangula",885,-13.850613,136.420866,lgadc0b21ac7aa5,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40005812MQA5ADAAMAAxADMAMwA5ADcAWAA="", ""provider_id"": ""PR-40000573"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQXN4G2H2DQJC4GDQ6A4J5,nursery,Milkwood Steiner After School Care,"103 Boulter Road, Berrimah",828,-12.4133237,130.9221316,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40005724MQA5ADAAMAAxADQAMwAxADkAQQA="", ""provider_id"": ""PR-00001266"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""MEET""}",true
nursery-01HGCQXGZTZN9D4448K3GGP3FY,nursery,Ngukurr School Council Child Care,"Lot 437 Mitju Street, Ngukurr",852,-14.733834,134.7322863,lga64eddfc50074,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40005411MQA5ADAAMAAyADMANgAyADMAQgA="", ""provider_id"": ""PR-40005297"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQXC7PVNZ6F35VB00MGNV7,nursery,Manayingkarirra Child and Family Centre,"Lot 473 School Road, Maningrida",822,-12.0551674,134.2313799,lgae334d98be608,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40004875MQA5ADAAMAAyADIANQA0ADIAVAA="", ""provider_id"": ""PR-40004694"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQXC6N2P4G87A3R0N66PQ4,nursery,Gunbalanya Creche,"Lot 640, Gunbalanya",822,-12.3320023,133.0417802,lgae334d98be608,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40004874MQA5ADAAMAAyADIAMwA4ADkASwA="", ""provider_id"": ""PR-40004538"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQXBTV09PMN8618QTHAEN7,nursery,Palmerston CFC ELC,"2 Brennan Court, Farrar",830,-12.4797485,130.9918864,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40004833MQA5ADAAMAAwADkANwAzADgAQwA="", ""provider_id"": ""PR-00006564"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQWY8AR6T12NM20998W9NW,nursery,Camp Australia - Good Shepherd Lutheran College Howard Springs Campus OSHC,"Cnr Whitewood Road And Kundook Place, Howard Springs",835,-12.4961967,131.0254211,lga10f7407af335,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40003616MQA5ADAAMAAxADIAMQA1ADIAQwA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQWXEXVATWW9NG9PYWNHN8,nursery,Camp Australia - Palmerston Christian School OSHC,"50 Waler Road, Marlow Lagoon",831,-12.4904586,130.9646431,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40003308MQA5ADAAMAAxADMANAA5ADcAQwA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""MEET""}",true
nursery-01HGCQWWQ13NPKETARXQCZ0RTY,nursery,Haileybury Rendall Early Learning Centre,"Berrimah Road, Berrimah, Darwin",828,-12.4463949,130.9234403,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40003498MQA5ADAAMAAxADQAMAA0ADQAQQA="", ""provider_id"": ""PR-00001260"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01HGCQWTPTE5NABCT1XV3C0AMG,nursery,Gunbalanya Preschool,"Lot 640, Gunbalanya",822,-12.3320023,133.0417802,lgae334d98be608,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40003399"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCQWTKKQ6H7BE2MADSCX173,nursery,Ngukurr Preschool,"Bawuda Street, Ngukurr",852,-14.733986,134.7304974,lga64eddfc50074,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40003391"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""WORK""}",true
nursery-01HGCQWHCSY83PFF9PMCK7SH1D,nursery,Good Shepherd Lutheran College Howard Springs Campus Early Learning Centre,"Cnr Whitewood Rd & Kundook Place, Howard Springs",835,-12.4961967,131.0254211,lga10f7407af335,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40002859MQA5ADAAMAAxADMAOQA1ADYAQwA="", ""provider_id"": ""PR-00007085"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQW78GYW63RV55SGRE0QTF,nursery,Milestones Early Learning Parap,"12 Salonika Street, Parap",820,-12.4401779,130.8392389,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40002071MQA5ADAAMAA0ADUAMQA1ADAASwA="", ""provider_id"": ""PR-40001112"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQVYTETF506S2QYXVMAYYG,nursery,Kingdom Kids Early Learning Centre,"Palmerston Christian School, 50 Waler Rd, Marlow Lagoon",830,-12.490559,130.9646429,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40001232MQA5ADAAMAAwADUAOAA5ADUAUwA="", ""provider_id"": ""PR-00001274"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01HGCQVYH9JER6BG8ABJGBKSMG,nursery,Camp Australia - Marrara Christian College OSHC,"Corner Mcmillans Rd And Amy Johnson Avenue, Marrara",812,-12.4064757,130.9163388,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40001618MQA5ADAAMAAxADEANgA4ADYAQwA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""MEET""}",true
nursery-01HGCQV8T04V3TFE5D1RJEPJMC,nursery,Camp Australia - Parap Primary School OSHC,"Urquhart Street, Parap",820,-12.4305238,130.8447561,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40000393MQA5ADAAMAAxADEANAAzADYASwA="", ""provider_id"": ""PR-00002539"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQV6MN7FMQHHJQ5NDEM91V,nursery,Nightcliff OSHC,"Lot 1201 Cunjevoi Cres, Nightcliff",810,-12.3805171,130.8483515,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40000345MQA5ADAAMAAwADkANwA3ADAAQwA="", ""provider_id"": ""PR-00006564"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQV6FC17QKS056Z8MBYEQA,nursery,NT Explorers Early Education,"107b Boulter Rd, Berrimah",828,-12.4142732,130.9228262,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40000337MQA5ADAAMAA0ADgAOAA5ADMAQQA="", ""provider_id"": ""PR-40010010"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01HGCQTQ6YZQF25TAMFECCAMA2,nursery,Papunya Preschool,"Papunya Preschool, Papunya School, Papunya Community",872,-23.2032625,131.9103201,lgacea61e3f056e,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00015473"", ""provider_id"": ""PR-00001275"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""MEET""}",true
nursery-01HGCQSQ0WN261EY9BT0PB9XRC,nursery,Jingili OSHC and Vacation Care,"Jingili Primary School, 17 Rindberg Street, Jingili",810,-12.3872938,130.8743822,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00013312MQA5ADAAMAAxADMAMQA1ADMATAA="", ""provider_id"": ""PR-00007051"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQRD8YXKQHHEX22N842EEH,nursery,Katherine South Primary School OSHC,"Riverbank Drive, Katherine",850,-14.4645187,132.2583272,lga512c4490dfd7,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00012252MQA5ADAAMAAxADIANgAzADkAQQA="", ""provider_id"": ""PR-00007020"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""WORK""}",true
nursery-01HGCQRCTYB8WE96FE4E6FQJK9,nursery,Durack School Outside School Hours Care,"Durack Primary School, 50 Woodlake Boulevard, Durack",830,-12.475826,130.974051,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00012237MQA5ADAAMAAzADQAMgA2ADUAVgA="", ""provider_id"": ""PR-40023986"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HGCQRB0863P88YRKXDXWPX2Y,nursery,Darwin Family Day Care,"10 Mel Road, Berrimah",828,-12.4408,130.9200636,lga744170e79f38,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00012313MQA5ADAAMAAxADMANQAxADAAUwA="", ""provider_id"": ""PR-00001283"", ""service_type"": [""Family Day Care""], ""rating"": ""MEET""}",true
nursery-01HGCQRAFGNVQY45GMSJQFT1QN,nursery,Kentish Family Day Care,"3/5 Mccourt Road, Yarrawonga",830,-12.472681,130.991526,lgaaf6116dc31d4,nt,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00012307MQA5ADAAMAAxADMANAAyADYAWAA="", ""provider_id"": ""PR-00007095"", ""service_type"": [""Family Day Care""], ""rating"": ""EXCD""}",true
